28.50, 49999, 20
64.50, 99999, 20
137.00, 149999, 20
217.00, 199999, 20
267.00, 249999, 20
231.00, 299999, 20
241.50, 349999, 20
251.50, 399999, 20
252.50, 449999, 20
244.50, 499999, 20
389.00, 549999, 20
247.00, 599999, 20
249.50, 649999, 20
263.50, 699999, 20
576.00, 749999, 20
533.50, 799999, 20
289.50, 849999, 20
343.00, 899999, 20
384.50, 949999, 20
447.00, 999999, 20
360.00, 1049999, 20
302.00, 1099999, 20
353.50, 1149999, 20
265.50, 1199999, 20
460.00, 1249999, 20
267.00, 1299999, 20
263.50, 1349999, 20
536.00, 1399999, 20
471.50, 1449999, 20
833.50, 1499999, 20
874.50, 1549999, 20
973.50, 1599999, 20
722.00, 1649999, 20
994.50, 1699999, 20
1128.00, 1749999, 20
1197.50, 1799999, 20
2039.00, 1849999, 20
1757.50, 1899999, 20
1713.50, 1949999, 20
1618.00, 1999999, 20
1478.00, 2049999, 20
1593.00, 2099999, 20
1776.50, 2149999, 20
2236.50, 2199999, 20
2132.50, 2249999, 20
1841.00, 2299999, 20
1621.00, 2349999, 20
2198.00, 2399999, 20
1783.00, 2449999, 20
2625.00, 2499999, 20
2232.00, 2549999, 20
2690.50, 2599999, 20
2247.00, 2649999, 20
2551.50, 2699999, 20
2803.50, 2749999, 20
2413.00, 2799999, 20
2260.00, 2849999, 20
1562.50, 2899999, 20
1694.50, 2949999, 20
2189.00, 2999999, 20
2745.50, 3049999, 20
3030.00, 3099999, 20
3350.00, 3149999, 20
2843.50, 3199999, 20
3216.50, 3249999, 20
2921.50, 3299999, 20
2986.00, 3349999, 20
3290.00, 3399999, 20
3179.50, 3449999, 20
3318.50, 3499999, 20
3134.00, 3549999, 20
3165.50, 3599999, 20
3946.00, 3649999, 20
3514.50, 3699999, 20
3218.00, 3749999, 20
3365.50, 3799999, 20
3606.00, 3849999, 20
3716.50, 3899999, 20
3465.50, 3949999, 20
2485.50, 3999999, 20
3869.50, 4049999, 20
3143.50, 4099999, 20
3550.00, 4149999, 20
3109.50, 4199999, 20
3563.00, 4249999, 20
2936.00, 4299999, 20
3784.50, 4349999, 20
3913.50, 4399999, 20
3898.50, 4449999, 20
3177.50, 4499999, 20
3674.00, 4549999, 20
3868.00, 4599999, 20
3113.50, 4649999, 20
3404.00, 4699999, 20
3811.00, 4749999, 20
3408.00, 4799999, 20
3438.00, 4849999, 20
3661.50, 4899999, 20
3827.50, 4949999, 20
4269.50, 4999999, 20
4077.50, 5049999, 20
3576.00, 5099999, 20
3743.00, 5149999, 20
3920.50, 5199999, 20
4154.50, 5249999, 20
3941.50, 5299999, 20
3579.50, 5349999, 20
3685.50, 5399999, 20
3871.50, 5449999, 20
3503.50, 5499999, 20
4045.00, 5549999, 20
3330.50, 5599999, 20
4402.00, 5649999, 20
4141.00, 5699999, 20
4206.50, 5749999, 20
2224.50, 5799999, 20
2738.50, 5849999, 20
3702.50, 5899999, 20
3733.50, 5949999, 20
3807.50, 5999999, 20
4169.50, 6049999, 20
3862.50, 6099999, 20
3793.00, 6149999, 20
4298.50, 6199999, 20
4517.50, 6249999, 20
3183.00, 6299999, 20
3707.50, 6349999, 20
4573.50, 6399999, 20
4045.50, 6449999, 20
4214.50, 6499999, 20
4143.50, 6549999, 20
4338.00, 6599999, 20
4573.00, 6649999, 20
4914.50, 6699999, 20
4135.00, 6749999, 20
4313.00, 6799999, 20
5025.50, 6849999, 20
3792.50, 6899999, 20
3865.00, 6949999, 20
4782.00, 6999999, 20
4718.00, 7049999, 20
3963.00, 7099999, 20
4975.50, 7149999, 20
4903.50, 7199999, 20
4866.00, 7249999, 20
4897.50, 7299999, 20
3987.50, 7349999, 20
5108.50, 7399999, 20
4189.00, 7449999, 20
4330.50, 7499999, 20
4803.00, 7549999, 20
4835.00, 7599999, 20
4594.50, 7649999, 20
4908.00, 7699999, 20
3709.00, 7749999, 20
5251.00, 7799999, 20
5396.50, 7849999, 20
3816.00, 7899999, 20
4908.00, 7949999, 20
4634.50, 7999999, 20
4991.50, 8049999, 20
5257.50, 8099999, 20
5348.50, 8149999, 20
4887.00, 8199999, 20
4165.50, 8249999, 20
5154.50, 8299999, 20
4784.50, 8349999, 20
4520.50, 8399999, 20
4949.00, 8449999, 20
4571.00, 8499999, 20
5035.50, 8549999, 20
4766.00, 8599999, 20
5234.00, 8649999, 20
5166.00, 8699999, 20
5443.50, 8749999, 20
5355.50, 8799999, 20
4979.00, 8849999, 20
4927.50, 8899999, 20
5218.50, 8949999, 20
5796.50, 8999999, 20
5180.50, 9049999, 20
5039.00, 9099999, 20
4323.50, 9149999, 20
5107.00, 9199999, 20
3711.00, 9249999, 20
2952.50, 9299999, 20
5478.00, 9349999, 20
4636.00, 9399999, 20
2068.50, 9449999, 20
4476.50, 9499999, 20
5142.50, 9549999, 20
5655.00, 9599999, 20
4612.50, 9649999, 20
4441.50, 9699999, 20
4921.00, 9749999, 20
4825.50, 9799999, 20
5338.50, 9849999, 20
2903.00, 9899999, 20
5170.00, 9949999, 20
4778.50, 9999999, 20
